Geneid	../bam/americana_AG_1.bam	../bam/americana_AG_2.bam	../bam/americana_AG_3.bam	../bam/americana_carcass_1.bam	../bam/americana_carcass_2.bam	../bam/americana_carcass_3.bam	../bam/americana_EB_1.bam	../bam/americana_EB_2.bam	../bam/americana_testes_1.bam	../bam/americana_testes_2.bam	../bam/americana_testes_3.bam	../bam/DameSB_fem.bam	../bam/DameSB_mal.bam
MSTRG.4323	4	11	5	435	241	307	4	2	71	86	89	418	2011
MSTRG.4324	1	2	3	0	2	3	0	1	24	38	30	23	5
MSTRG.4325	1	2	0	2	0	0	0	6	130	77	112	25	1754
MSTRG.4326	0	0	0	0	4	0	0	0	63	40	60	0	9
MSTRG.4327	0	0	0	0	0	0	0	3	19	24	22	0	43
MSTRG.4328	4	125	3	1	8	13	2	212	1841	3482	3630	19	7358
MSTRG.4329	0	0	0	0	0	0	0	1	12	37	24	0	5
MSTRG.4330	40	906	63	4	69	118	33	2275	26698	36332	38058	30	70816
MSTRG.4331	11	16	9	15	12	13	0	28	275	338	424	137	755
MSTRG.4332	3	1	6	20	30	18	3	14	132	119	159	10	17
MSTRG.4333	6	318	10	1	8	23	2	632	7211	11957	14297	41	79716
MSTRG.4334	20	375	14	7	23	50	13	754	10341	12279	13973	20	44789
MSTRG.4335	0	0	0	5	10	2	0	0	1	0	0	0	0
MSTRG.4336	63	1001	51	13	78	158	35	2842	35160	44858	48351	67	143967
MSTRG.4337	2	52	1	39	62	33	1	69	664	1434	1634	11	6406
MSTRG.4338	5	157	6	1	5	22	1	267	2619	4322	5244	7	24198
MSTRG.4339	3055	3114	3816	1847	1364	1800	502	792	572	878	1119	1921	11342
MSTRG.4340	0	3	5	156	399	113	1	4	46	70	75	139	257
MSTRG.4341	0	0	0	0	0	0	0	0	0	2	3	2736	12
MSTRG.4342	0	2	0	3	3	1	0	9	0	0	4	45	6
MSTRG.4343	9	205	11	7	8	28	7	423	5428	7269	8066	27	25251
MSTRG.4344	1	22	1	5	1	3	2	62	724	1057	1131	2	2954
MSTRG.4345	5940	4229	5443	23234	11007	9568	7515	9350	302	277	374	28470	37104
MSTRG.4346	1053	1017	992	3755	3620	3034	1805	2417	866	1430	1630	8396	18341
MSTRG.4347	3792	3406	5079	3280	3073	1957	2929	5379	6541	5440	6383	45838	47930
MSTRG.4348	19009	23247	30651	36951	52739	24522	18704	29780	14058	18626	21522	132644	173930
MSTRG.4349	75	215	151	194	317	140	115	217	97	150	192	3693	543
MSTRG.4350	0	0	1	31	36	24	0	0	7	5	1	10	29
MSTRG.4351	361	549	527	603	775	637	408	716	747	1326	1454	1423	4591
MSTRG.4352	948	881	1078	1158	607	1350	700	929	550	870	1043	5673	14499
MSTRG.4353	304	174	182	356	133	204	66	103	181	165	192	1212	2078
MSTRG.4354	32	39	56	1307	2786	2688	83	88	147	224	357	6499	7077
MSTRG.4355	47	111	47	161	114	157	48	238	1323	2103	2400	477	6468
MSTRG.4356	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4357	172	92	148	884	372	753	166	283	81	101	141	1638	2964
MSTRG.4358	119	130	146	1102	801	787	167	311	642	980	1116	2382	6325
MSTRG.4359	4	59	7	0	7	12	0	195	2601	2596	2984	4	11597
MSTRG.4360	61	100	119	164	317	189	115	166	67	124	110	3346	829
MSTRG.4361	3	6	32	3013	3780	2572	85	327	33	34	44	4752	5920
MSTRG.4362	0	0	0	20	27	13	2	0	9	9	11	9	3
MSTRG.4363	263	219	252	3291	5610	3394	216	262	87	157	154	3199	5662
MSTRG.4364	36	8	7	6	1	3	0	2	5	6	4	4	60
MSTRG.4365	1	0	0	0	0	1	0	0	19	16	5	0	36
MSTRG.4366	15	242	10	8	14	32	5	455	5550	8250	9296	21	30689
MSTRG.4367	8	172	8	2	14	19	3	389	4816	6255	6644	13	19225
MSTRG.4368	82	345	135	8	34	27	11	546	6423	7906	9018	268	32182
MSTRG.4369	23	31	25	495	211	559	1074	1267	9	10	23	190	1191
MSTRG.4370	0	0	0	1	0	0	0	1	1	2	2	0	0
MSTRG.4371	0	2	0	8	0	4	0	1	40	65	87	2	45
MSTRG.4372	8	2	11	9	7	15	6	17	3	2	4	19	32
MSTRG.4373	50	60	62	58	65	57	57	90	16	19	27	51	131
MSTRG.4374	73	102	147	284	431	752	240	276	109	138	197	1297	3333
MSTRG.4375	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4376	301	207	222	560	330	474	200	256	134	259	300	640	3084
MSTRG.4377	10	131	14	279	300	310	11	361	4519	5056	5692	213	20107
MSTRG.4378	32	34	14	36	75	46	178	256	302	465	516	51	170
MSTRG.4379	31	13	8	0	0	0	0	1	0	0	0	0	0
MSTRG.4380	17	489	21	3	28	69	12	879	9624	16844	17714	39	65586
MSTRG.4381	56	307	32	4	8	29	8	595	7642	9887	11113	15	40290
MSTRG.4382	28	656	43	16	38	91	15	1275	14506	21516	24439	32	93155
MSTRG.4383	6	4	8	178	67	136	0	1	5	10	11	135	364
MSTRG.4384	6	7	17	1161	3522	1927	26	20	2	1	0	753	3771
MSTRG.4385	1	0	0	0	0	0	0	0	59	56	89	0	474
MSTRG.4386	1	0	1	62	124	84	0	0	3	2	4	7	19
MSTRG.4387	5	4	4	749	811	889	9	17	26	25	54	601	2082
MSTRG.4388	266	198	174	4	3	3	2	3	101	38	47	21	135
MSTRG.4389	352	1046	979	72	197	54	1	17	5	17	19	106	350
MSTRG.4390	16	17	21	315	470	238	1	17	200	219	246	175	1806
MSTRG.4391	0	3	0	0	0	0	0	6	60	129	144	0	6
MSTRG.4392	6	9	3	2	0	0	0	3	16	9	20	0	8
MSTRG.4393	1	32	2	0	0	2	0	45	402	645	805	0	2902
MSTRG.4394	0	0	1	0	2	0	0	3	53	41	44	0	6
MSTRG.4395	129	3125	132	52	129	355	31	4831	58233	93120	97961	141	326689
MSTRG.4396	0	0	0	0	0	0	0	2	28	35	33	1	841
MSTRG.4397	0	0	0	0	0	0	0	1	33	40	35	0	0
MSTRG.4398	0	52	3	0	1	5	0	104	1118	1585	1677	4	4754
MSTRG.4399	25	8	11	177	276	124	23	53	4	2	3	120	154
MSTRG.4400	4	0	3	23	32	30	4	28	269	345	381	18	350
MSTRG.4401	55	116	114	209	361	304	130	183	408	1021	996	489	3276
MSTRG.4402	206	216	239	460	421	400	147	264	181	281	297	2928	2074
MSTRG.4403	2	19	1	1	3	5	1	43	584	1014	1143	3	2829
MSTRG.4404	45	48	129	5776	9006	9132	24467	36447	17	33	68	7839	14506
MSTRG.4405	0	1	0	113	368	245	29	70	1	1	2	37	60
MSTRG.4406	488	427	413	4210	1961	1676	207	329	517	408	557	2510	8289
MSTRG.4407	1172	981	1044	5770	4022	3628	1369	2148	716	897	1053	11902	15391
MSTRG.4408	196	697	243	1704	1023	1875	434	1543	13462	15031	18027	4608	87959
MSTRG.4409	561	744	588	2599	3079	3619	585	769	12	18	15	1625	5352
MSTRG.4410	0	0	0	0	0	0	0	0	13	6	5	0	230
MSTRG.4411	2	88	2	2	1	12	1	114	1566	1961	2268	4	8208
MSTRG.4412	36	55	47	178	115	138	44	94	262	510	577	307	2098
MSTRG.4413	487	708	870	4771	3489	2364	905	1711	1831	2621	3037	5374	18061
MSTRG.4414	386	471	418	1021	1797	915	531	1014	2089	3011	3446	17563	12726
MSTRG.4415	147	361	368	347	873	487	296	514	139	316	338	849	1315
MSTRG.4416	3675	4912	3239	12	6	1	0	49	2	0	3	0	358
MSTRG.4417	38	49	25	0	0	0	0	0	2	1	0	0	179
MSTRG.4418	76669	136981	145029	515	71	52	39	733	163	348	476	151	33479
MSTRG.4419	3316	4574	4601	12	0	1	1	34	1	0	1	1	979
MSTRG.4420	254695	261058	218116	827	132	156	110	1526	116	178	233	17	30006
MSTRG.4421	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4422	34	4	13	0	0	0	0	0	0	0	0	0	3
MSTRG.4423	316	301	282	594	770	454	203	391	742	921	1093	5717	3688
MSTRG.4424	1600	1939	1880	641	727	535	1560	2436	1377	2312	2623	1663	6448
MSTRG.4425	133	334	133	2226	1299	1280	152	621	6194	7832	9641	33063	49755
MSTRG.4426	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4427	0	0	0	0	0	0	0	7	54	68	68	0	238
MSTRG.4428	0	0	0	1	0	1	0	3	92	117	117	0	237
MSTRG.4429	0	14	1	19	18	5	0	36	383	531	605	2	1735
MSTRG.4430	3	80	6	13	33	22	2	123	1305	2833	3303	14	10349
MSTRG.4431	63	52	32	0	0	0	1	1	0	0	0	1	2
MSTRG.4432	176	296	368	163	418	194	156	243	79	167	150	1355	791
MSTRG.4433	5	15	7	223	110	111	4	40	895	662	691	651	6046
MSTRG.4434	6	12	0	3	4	11	1	49	1086	1066	1214	3	5284
MSTRG.4435	8	162	9	8	15	40	11	212	4340	3564	4402	28	18480
MSTRG.4436	8	89	5	8	6	17	1	260	3747	3867	4596	34	28358
MSTRG.4437	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4438	0	0	0	0	0	0	0	0	13	0	0	0	2
MSTRG.4439	0	0	0	0	0	0	0	0	2	1	2	0	10
MSTRG.4440	2	4	9	244	1232	327	12	42	55	34	44	259	234
MSTRG.4441	2312	3126	3225	15919	19458	11702	3594	5819	2144	3397	4114	13955	36339
MSTRG.4442	0	0	0	1	0	0	0	0	1	0	0	0	0
MSTRG.4443	3149	3252	3831	4367	4244	3634	3375	5906	12706	17335	18932	23376	70819
MSTRG.4444	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4445	1	0	0	0	0	1	0	0	0	0	0	1	3
MSTRG.4446	390	270	270	0	0	0	0	2	0	0	0	0	9
MSTRG.4447	35936	36087	35071	139	9	13	3	190	20	7	20	1	5784
MSTRG.4448	243	101	66	0	0	0	0	1	0	0	0	0	1
MSTRG.4449	0	7	0	0	0	0	0	12	119	153	178	1	605
MSTRG.4450	0	0	0	0	0	0	0	1	59	52	46	1	58
MSTRG.4451	211	158	136	164	180	121	447	572	48	35	75	284	609
MSTRG.4452	0	5	0	1	2	0	1	11	83	125	136	2	29
MSTRG.4453	71	223	130	48	14	13	5	133	1449	1781	2107	465	8103
MSTRG.4454	13	79	12	1	4	7	1	209	3719	3221	3825	6	14602
MSTRG.4455	15	7	8	0	0	0	0	1	15	17	14	0	13
MSTRG.4456	0	1	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4457	10	166	6	1	4	15	7	360	3532	6327	6584	5	10931
MSTRG.4458	17179	22011	18401	852	650	666	13	166	177	322	329	6718	13490
MSTRG.4459	320	250	307	268	332	297	108	191	353	530	649	2269	3057
MSTRG.4460	75	133	112	100	201	84	32	72	75	177	203	1243	979
MSTRG.4461	98	150	181	281	613	303	205	388	208	384	452	1728	1466
MSTRG.4462	0	0	0	0	0	0	0	1	40	38	39	0	177
MSTRG.4463	38	227	51	427	438	234	8	242	2074	3915	4080	11446	14200
MSTRG.4464	0	1	1	0	0	0	0	5	40	47	73	78	222
MSTRG.4465	5	168	8	6	3	22	8	250	2692	4656	4857	5	9714
MSTRG.4466	5	1	4	323	284	367	3	2	14	17	17	196	825
MSTRG.4467	1	0	1	0	0	0	0	3	77	93	96	0	8
MSTRG.4468	0	4	0	1	0	0	0	0	62	64	91	0	66
MSTRG.4469	6	6	10	414	168	371	4	4	33	69	75	420	1041
MSTRG.4470	1	0	0	1	0	0	0	9	184	81	83	0	30
MSTRG.4471	0	0	0	0	0	0	0	15	65	84	91	0	2
MSTRG.4472	0	19	0	4	3	2	0	42	534	851	961	1	1523
MSTRG.4473	0	0	0	15	8	11	0	0	0	0	0	331	24
MSTRG.4474	1144	2025	2038	1041	1586	1335	806	1400	3206	5255	6110	5607	21567
MSTRG.4475	4	30	1	1	2	8	3	137	1626	2061	2137	4	6125
MSTRG.4476	5	47	1	1	3	4	1	42	622	1130	1263	12	3219
MSTRG.4477	505	468	572	1296	1009	1760	2386	2659	199	272	392	3108	6460
MSTRG.4478	5	57	7	65	9	13	2	71	960	1418	1652	8488	4063
MSTRG.4479	1082	1648	1731	3156	2840	3029	2410	3819	5534	9874	10605	12769	56838
MSTRG.4480	360	512	549	582	1051	808	388	652	302	651	731	2990	4618
MSTRG.4481	77	117	98	303	685	312	101	195	241	510	577	1285	2302
MSTRG.4482	582	821	897	857	1803	735	948	1836	2295	3360	3697	7619	13916
MSTRG.4483	10	5	12	630	449	943	12	43	57	89	92	302	1326
MSTRG.4484	3	7	3	297	64	234	2	18	286	366	434	383	4885
MSTRG.4485	436	609	540	651	811	487	393	708	1519	2121	2391	2758	6437
MSTRG.4486	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4487	0	0	0	1	7	0	0	0	0	0	0	0	47
MSTRG.4488	0	2	1	56	199	120	0	0	0	1	0	0	24
MSTRG.4489	52	75	72	512	711	455	309	544	62	83	112	2364	919
MSTRG.4490	1	0	0	8	17	5	0	0	0	0	1	1	13
MSTRG.4491	30	598	26	12	42	101	9	1113	14786	19508	20709	17	45496
MSTRG.4492	91	1534	104	33	108	221	33	3656	55416	64933	71364	132	238493
MSTRG.4493	1	1	0	0	0	0	0	7	99	90	103	0	388
MSTRG.4494	6	87	53	371	325	358	6	23	214	328	361	417	2056
MSTRG.4495	0	2	8	1014	626	360	10	37	3	1	3	2523	3022
MSTRG.4496	2	2	20	815	716	685	5	5	62	111	117	826	1721
MSTRG.4497	1	58	4	0	1	9	0	83	1143	1302	1486	2	3051
MSTRG.4498	1	53	2	1	5	10	1	117	1595	1552	1774	2	5803
MSTRG.4499	0	0	0	0	0	0	0	7	53	76	69	1	240
MSTRG.4500	0	2	0	0	0	0	0	11	171	228	209	3	2708
MSTRG.4501	5	2	6	273	411	216	31	20	7	11	15	1050	3275
MSTRG.4502	6	2	1	2	0	0	0	3	80	86	96	1127	155
MSTRG.4503	31	329	26	8	22	57	13	924	12707	13136	15103	29	58455
MSTRG.4504	0	0	0	0	0	0	0	0	26	29	27	0	1
MSTRG.4505	0	0	0	0	0	0	0	0	0	0	1	150	0
MSTRG.4506	1	29	0	4	2	5	0	122	2163	1994	2464	8	15881
MSTRG.4507	9	156	9	1	7	26	7	293	3974	4741	5207	10	21270
MSTRG.4508	0	0	0	0	0	0	0	1	69	55	58	0	599
MSTRG.4509	16	151	9	0	9	30	1	360	4991	6481	7085	9	17748
MSTRG.4510	8	1	3	0	0	0	0	0	0	0	0	0	0
MSTRG.4511	12	240	12	1	13	38	3	426	5220	7327	8048	10	20539
MSTRG.4512	0	0	0	0	1	2	0	0	7	12	11	0	20
MSTRG.4513	9	467	39	7	26	65	24	760	7450	14279	15907	28	59960
MSTRG.4514	0	1	0	1	13	13	1	2	6	8	2	0	5
MSTRG.4515	24	69	60	7223	46532	29944	307	3073	24	131	159	1066	2619
MSTRG.4516	0	1	1	65	423	164	0	9	0	5	5	13	3
MSTRG.4517	13563	19024	21042	18112	53085	16628	9376	16859	2202	3790	4206	79520	48337
MSTRG.4518	4582	4554	5199	5622	6178	4744	3086	5150	2502	3704	4356	31200	27471
MSTRG.4519	91	136	133	145	249	184	62	84	8	14	25	289	226
MSTRG.4520	1	0	4	0	8	0	1	0	0	0	0	0	1
MSTRG.4521	3254	4655	5653	5148	8057	5133	5240	9030	7282	11250	12691	28745	48556
MSTRG.4522	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4523	1	0	0	2	0	0	0	0	25	0	1	2	22
MSTRG.4524	345	554	435	1324	1663	1455	469	923	2466	3875	4204	5681	23185
MSTRG.4525	22	37	9	71	134	64	25	54	303	354	442	982	1426
MSTRG.4526	2	0	5	111	90	90	5	7	64	70	84	30	452
MSTRG.4527	391	465	523	1035	1258	1044	690	1147	241	404	437	2060	4194
MSTRG.4528	414	548	516	465	786	312	146	357	979	1021	1196	3928	4897
MSTRG.4529	102	191	223	1098	886	1070	343	456	270	397	512	2331	4593
MSTRG.4530	191	254	206	1037	1261	973	226	353	350	527	676	14156	4455
MSTRG.4531	87	80	83	1171	2092	1087	1286	2711	50	58	61	5098	2561
MSTRG.4532	0	1	0	37	78	67	0	0	2	7	7	23	1026
MSTRG.4533	286	338	333	567	1082	639	283	545	546	934	1002	4413	3945
MSTRG.4534	1052	786	762	486	623	537	2073	2443	40	41	53	2232	2113
MSTRG.4535	458	598	610	3948	3203	2912	1365	2451	1346	1986	2266	5335	9635
MSTRG.4536	98	1732	88	25	92	221	40	3649	43007	58780	63236	54	144458
MSTRG.4537	84	1283	77	21	79	210	26	2798	41827	45412	49158	79	163354
MSTRG.4538	0	0	0	0	2	0	0	0	6	10	19	3	22
MSTRG.4539	123	2256	97	53	128	357	33	4319	61196	69085	76571	113	224397
MSTRG.4540	0	30	2	0	3	2	1	56	618	929	1073	3	3082
MSTRG.4541	0	3	0	0	0	1	0	10	155	253	229	2	14
MSTRG.4542	11	138	3	0	8	14	4	219	2519	4098	4396	4	11789
MSTRG.4543	0	2	0	0	1	0	0	7	32	44	58	0	239
MSTRG.4544	0	0	0	0	0	0	0	11	10	15	12	1	32
MSTRG.4545	3	54	3	1	1	7	2	115	1036	2028	2518	7	11022
MSTRG.4546	12	104	10	2	10	24	6	289	4981	4640	5173	4	16374
MSTRG.4547	1	74	4	1	8	15	6	195	2496	3075	3420	3	7696
MSTRG.4548	0	35	0	0	0	5	0	9	98	150	182	0	1573
MSTRG.4549	1	5	0	0	0	1	0	7	200	167	198	0	476
MSTRG.4550	0	0	0	4	0	0	0	6	34	85	142	2	312
MSTRG.4551	0	0	0	0	0	0	0	4	63	93	96	0	9
MSTRG.4552	0	4	1	1	2	0	0	11	78	149	168	1	378
MSTRG.4553	5	8	6	46	69	111	0	25	255	357	470	124	1927
MSTRG.4554	0	1	0	0	0	0	0	0	34	23	34	1	143
MSTRG.4555	1	0	0	0	0	0	0	14	103	164	173	0	131
MSTRG.4556	1	39	0	4	2	6	2	87	841	1589	1645	4	3136
MSTRG.4557	0	0	0	0	0	0	0	7	76	91	83	0	308
MSTRG.4558	1	0	1	1	0	0	0	4	44	64	77	0	340
MSTRG.4559	0	0	0	0	0	0	0	2	42	33	44	2	110
MSTRG.4560	8	36	6	18	9	7	5	354	5343	5896	6632	16	1401
MSTRG.4561	0	21	0	23	1	2	0	34	652	759	766	175	1337
MSTRG.4562	0	1	0	0	0	0	0	0	36	26	32	1	114
MSTRG.4563	0	0	0	0	0	0	0	1	6	23	31	1	9
MSTRG.4564	0	1	0	0	0	0	0	0	65	2	0	0	104
MSTRG.4565	7	211	2	23	13	26	3	253	2665	4812	6007	23	24596
MSTRG.4566	0	2	0	0	0	1	0	3	22	23	19	0	47
MSTRG.4567	0	3	0	3	2	0	0	25	362	423	486	4	1125
MSTRG.4568	0	7	1	0	0	2	0	2	59	118	118	1	463
MSTRG.4569	0	2	1	0	1	0	0	6	104	122	132	0	33
MSTRG.4570	3	62	5	0	1	8	1	84	1313	1565	1704	2	6151
MSTRG.4571	0	0	0	0	0	0	0	0	0	0	0	0	84
MSTRG.4572	0	14	1	0	1	1	0	39	764	769	873	7	3331
MSTRG.4573	4	47	0	1	2	3	0	89	1025	1786	1899	0	5341
MSTRG.4574	3	71	5	2	4	10	1	137	1516	2210	2542	2	4038
MSTRG.4575	12	199	12	12	10	23	8	444	5890	7811	9339	19	34925
MSTRG.4576	5	91	5	0	1	16	1	208	2405	3355	3905	10	14422
MSTRG.4577	0	2	0	0	0	1	0	9	87	112	115	0	145
MSTRG.4578	0	1	0	0	0	0	0	5	52	39	32	0	44
MSTRG.4579	5	130	7	2	6	20	2	281	2771	5125	5393	4	8473
MSTRG.4580	6	6	9	92	607	230	2	6	9	14	23	47	273
MSTRG.4581	0	0	1	0	2	1	0	0	1	0	2	1	916
MSTRG.4582	0	0	0	0	0	0	0	0	0	0	0	100	16
MSTRG.4583	711	705	579	4	0	0	0	0	0	0	0	0	82
MSTRG.4584	45	81	57	0	0	0	0	2	0	0	0	0	20
MSTRG.4585	40056	41240	38685	116	11	11	9	260	24	17	8	5	6504
MSTRG.4586	660	608	650	3	0	0	0	8	1	1	1	0	266
MSTRG.4587	130	121	96	1	0	1	1	0	0	0	0	0	31
MSTRG.4588	344	423	328	9	0	12	0	123	1227	2289	2527	3	5161
MSTRG.4589	17	36	28	0	0	3	1	8	0	1	2	22	30
MSTRG.4590	49	46	63	0	0	0	0	0	0	0	0	0	0
MSTRG.4591	1324674	1488749	1168553	4324	637	505	378	10482	645	611	790	89	218525
MSTRG.4592	214	278	247	1	0	0	1	0	0	0	1	0	86
MSTRG.4593	2	2	1	0	0	0	0	0	0	0	0	0	0
MSTRG.4594	2	2	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4595	52779	50416	42448	165	22	14	16	384	34	8	34	3	10896
MSTRG.4596	2	0	8	887	2472	1029	48	139	13	18	16	1931	2132
MSTRG.4597	431	664	497	2	1	1	0	8	5	1	2	12	180
MSTRG.4598	3	4	36	10743	11704	12769	485	2000	10	45	39	7761	36018
MSTRG.4599	65234	60018	49375	239	31	32	20	664	38	25	53	6	13211
MSTRG.4600	253	188	155	1	0	0	0	1	4	1	3	0	57
MSTRG.4601	2	6	1	0	0	0	0	15	150	205	219	0	306
MSTRG.4602	3	1	1	11	4	6	1	0	4	2	10	12	32
MSTRG.4603	675	894	871	1238	1648	958	753	1312	1852	3209	3559	9312	14692
MSTRG.4604	530	408	534	1645	978	978	99	250	688	896	1117	8420	9159
MSTRG.4605	1	0	3	1	1	0	0	28	504	577	631	3	6
MSTRG.4606	9794	9057	8126	40	2	6	2	54	32	28	37	3	1927
MSTRG.4607	19552	19118	15788	81	20	12	3	124	16	5	16	10	2590
MSTRG.4608	0	3	3	1	3	4	0	16	123	185	212	99	876
MSTRG.4609	0	0	0	15	0	12	0	1	1	3	4	36	1749
MSTRG.4610	109	137	164	321	857	320	175	363	381	680	771	901	1824
MSTRG.4611	87	86	118	1040	335	442	21	24	139	161	196	1513	2936
MSTRG.4612	231	242	346	2	0	1	0	1	0	3	1	0	21
MSTRG.4613	0	26	1	0	1	6	0	16	138	169	196	1	3325
MSTRG.4614	0	1	0	94	5	3	0	0	0	1	1	0	17
MSTRG.4615	3	5	50	13130	14447	5064	43	363	8	6	3	11121	66501
MSTRG.4616	21	36	20	0	0	0	0	0	0	0	0	0	31
MSTRG.4617	2	14	0	0	0	0	0	5	28	28	27	1	530
MSTRG.4618	3	5	0	37	7	19	2	0	34	27	28	171	324
MSTRG.4619	187	317	273	445	852	529	504	820	186	535	535	606	1877
MSTRG.4620	192	301	308	252	122	229	315	486	406	821	919	518	2921
MSTRG.4621	171	257	215	339	890	379	247	301	61	105	126	472	812
MSTRG.4622	156	171	206	781	632	890	48	82	90	249	280	1736	1886
MSTRG.4623	669	738	670	603	1040	663	859	1298	125	222	248	2478	2474
MSTRG.4624	414	586	402	1411	884	961	556	1394	7421	9827	11704	8302	48284
MSTRG.4625	10	16	17	0	0	1	0	4	101	110	148	0	114
MSTRG.4626	6	7	1	0	2	1	0	24	316	292	355	0	1288
MSTRG.4627	22	26	11	1	0	1	0	24	325	343	350	1	818
MSTRG.4628	37	16	16	0	0	0	0	3	84	46	62	0	104
MSTRG.4629	66136	62358	45063	255	77	72	32	1069	6484	8435	9414	14	37971
MSTRG.4630	0	0	0	0	0	0	0	2	58	42	54	0	34
MSTRG.4631	0	1	0	0	0	0	0	7	102	60	75	0	91
MSTRG.4632	85	108	23	1	1	7	0	109	1523	1495	1789	2	4048
MSTRG.4633	5286	4859	4907	35	5	1	0	13	38	25	25	2	1158
MSTRG.4634	3411	2648	2509	13	4	6	2	105	1024	1221	1469	1	4304
MSTRG.4635	1	34	1	23	5	7	2	48	462	825	960	2	2878
MSTRG.4636	0	0	0	5	22	2	0	0	0	0	0	0	4
MSTRG.4637	176	182	131	0	0	0	0	8	6	2	1	0	12
MSTRG.4638	23	115	24	166	163	129	2	182	2809	2695	3102	107	10391
MSTRG.4639	0	0	3	140	228	200	7	23	4	9	10	265	289
MSTRG.4640	1	52	3	2	2	6	1	141	1644	2403	2932	1	7267
MSTRG.4641	5	60	8	2	8	8	1	187	2754	2260	2615	3	8439
MSTRG.4642	0	6	0	0	2	2	0	6	139	185	193	0	581
MSTRG.4643	4	4	5	202	391	206	2	14	147	192	245	226	927
MSTRG.4644	1734	3649	2949	5945	21306	10921	1813	2733	924	3025	3133	1973	8080
MSTRG.4645	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4646	4	1	22	1282	4211	1684	8	2	0	2	3	387	780
MSTRG.4647	194	505	511	0	0	0	0	3	0	0	0	0	57
MSTRG.4648	0	0	1	0	0	0	0	8	294	130	158	0	6
MSTRG.4649	0	1	0	0	1	0	1	3	50	82	100	0	122
MSTRG.4650	9	30	10	299	66	240	4	38	417	595	653	257	2908
MSTRG.4651	100	64	94	0	1	1	0	1	0	0	0	1	15
MSTRG.4652	2272	4393	3117	8	0	2	0	58	1	0	3	0	883
MSTRG.4653	629	866	704	5	1	1	1	5	0	0	0	0	199
MSTRG.4654	0	0	0	1	0	0	0	3	34	30	50	0	23
MSTRG.4655	0	4	1	1	0	0	0	2	41	79	92	1	418
MSTRG.4656	0	6	0	0	0	0	0	6	95	119	162	1	817
MSTRG.4657	5	191	7	5	34	26	1	285	2980	4493	5385	14	25617
MSTRG.4658	6	97	7	1	4	21	1	218	2774	3959	4125	3	11900
MSTRG.4659	50	520	32	6	19	73	5	1198	17260	19564	22762	45	99823
MSTRG.4660	41	666	19	14	37	89	21	1543	19528	25406	28137	42	100183
MSTRG.4661	8	192	6	3	6	22	2	359	5244	6187	7202	23	33820
MSTRG.4662	1	52	3	2	0	11	1	153	1947	2292	2565	7	7080
MSTRG.4663	0	4	0	0	0	0	0	0	23	31	25	0	5
MSTRG.4664	0	4	0	0	0	0	0	8	60	103	87	0	144
MSTRG.4665	38	9	11	1	0	0	0	1	0	0	0	0	0
MSTRG.4666	0	2	0	0	0	0	0	9	95	99	141	0	227
MSTRG.4667	1051	603	492	5	0	0	1	7	1	2	0	0	124
MSTRG.4668	1	4	27	1674	2009	2507	10	2	5	8	5	3649	7759
MSTRG.4669	1	0	0	0	0	0	0	14	205	283	226	0	61
MSTRG.4670	0	0	2	0	0	0	0	5	93	73	111	0	4
MSTRG.4671	46029	52317	37545	187	17	13	6	422	30	10	13	2	5060
MSTRG.4672	400	190	210	2895	1511	1081	446	703	248	177	183	3864	4962
MSTRG.4673	17	163	21	18	36	30	4	485	8116	8016	8770	35	23642
MSTRG.4674	5734	9795	14293	39017	35700	14221	5892	9443	480	772	790	20199	21628
MSTRG.4675	5204	5912	6243	10695	11724	10322	12457	17805	4322	7337	7977	15620	50618
MSTRG.4676	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4677	18431	30962	37534	24281	95818	32082	19899	31477	2946	5808	6398	59785	119110
MSTRG.4678	190	363	269	1791	1958	1419	844	1561	3562	5694	6552	2500	20746
MSTRG.4679	860	627	769	879	892	942	761	867	364	578	811	3668	5376
MSTRG.4680	960	1743	1627	1486	1306	1707	790	2068	9813	15011	16839	2519	74856
MSTRG.4681	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4682	3	35	2	15	6	2	1	90	1112	2127	2340	23	5418
MSTRG.4683	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4684	4467	4643	6606	10831	12820	19811	8470	13545	9940	13311	17079	16341	291194
MSTRG.4685	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4686	0	4	4	76	80	67	0	4	65	85	67	154	968
MSTRG.4687	0	8	0	15	21	25	1	22	274	484	488	5	2636
MSTRG.4688	230	288	296	360	355	261	163	325	596	985	1066	1310	3971
MSTRG.4689	6166	6679	6716	2531	2245	2072	5002	6653	4094	6578	7299	4299	22965
